IDCUSTOMER,GENDER,CITY,COUNTRY,FIRST_DEPOSIT_AMOUNT,REGISTRATION_DATE,DEPOSIT_DATE
145826191,M,Antalya,Turkey,55.0,2022-02-04,2022-02-04
145829061,M,Kırıkkale,Turkey,50.0,2022-02-04,2022-02-04
145832921,M,Bursa,Turkey,50.0,2022-02-04,2022-02-04
145831391,M,Bursa,Turkey,51.0,2022-02-04,2022-02-05
145829801,M,Eskişehir,Turkey,50.0,2022-02-04,2022-02-04
145830131,M,İstanbul,Turkey,300.0,2022-02-04,2022-02-04
145828131,M,İstanbul,Turkey,50.0,2022-02-04,2022-02-04
145827151,M,Adana,Turkey,100.0,2022-02-04,2022-02-04
145834151,M,Bursa,Turkey,100.0,2022-02-04,2022-02-04
145833881,M,Edirne,Turkey,100.0,2022-02-04,2022-02-04
145831751,M,Balıkesir,Turkey,25.0,2022-02-04,2022-02-04
145827631,M,İstanbul,Turkey,350.0,2022-02-04,2022-02-04
145833151,M,Muğla,Turkey,50.0,2022-02-04,2022-02-04
145828601,M,Kocaeli,Turkey,50.0,2022-02-04,2022-02-04
145825941,M,İzmir,Turkey,50.0,2022-02-04,2022-02-12
145834321,M,Kayseri,Turkey,50.0,2022-02-04,2022-02-05
145828311,M,Diyarbakır,Turkey,234.12,2022-02-04,2022-02-04
145829261,M,İzmir,Turkey,50.0,2022-02-04,2022-02-05
145829341,M,Kocaeli,Turkey,100.0,2022-02-04,2022-02-04
145829131,M,İstanbul,Turkey,300.0,2022-02-04,2022-06-08
145833001,M,Mardin,Turkey,950.0,2022-02-04,2022-02-04
145832751,M,İstanbul,Turkey,50.0,2022-02-04,2022-02-04
145834031,M,Ankara,Turkey,100.0,2022-02-04,2022-02-07
145830351,M,Bolu,Turkey,150.0,2022-02-04,2022-02-04
145834871,M,İzmir,Turkey,70.0,2022-02-05,2022-02-05
145837541,M,İstanbul,Turkey,1000.0,2022-02-05,2022-02-07
145841421,M,Şanlıurfa,Turkey,400.0,2022-02-05,2022-02-05
145837731,M,Sivas,Turkey,50.0,2022-02-05,2022-02-05
145836191,M,Niğde,Turkey,50.0,2022-02-05,2022-02-16
145842691,M,Giresun,Turkey,500.0,2022-02-05,2022-02-10
145837961,M,düzce,Turkey,1000.0,2022-02-05,2022-02-06
145840431,M,İstanbul,Turkey,400.0,2022-02-05,2022-02-05
145842701,M,Bursa,Turkey,50.0,2022-02-05,2022-02-05
145839421,F,Diyarbakır,Turkey,2000.0,2022-02-05,2022-02-05
145841261,M,Tekirdağ,Turkey,200.0,2022-02-05,2022-02-05
145836501,M,Diyarbakır,Turkey,974.22,2022-02-05,2022-02-05
145837121,M,Bursa,Turkey,400.0,2022-02-05,2022-02-05
145842031,M,Şanlıurfa,Turkey,100.0,2022-02-05,2022-02-06
145837631,M,Diyarbakır,Turkey,100.0,2022-02-05,2022-03-16
145840701,M,Giresun,Turkey,100.0,2022-02-05,2022-02-05
145842521,M,İstanbul,Turkey,1000.0,2022-02-05,2022-02-05
145839601,M,Şanlıurfa,Turkey,100.0,2022-02-05,2022-02-05
145836561,M,Diyarbakır,Turkey,153.41,2022-02-05,2022-02-11
145839231,M,Batman,Turkey,100.0,2022-02-05,2022-02-06
145836221,M,İstanbul,Turkey,1500.0,2022-02-05,2022-02-05
145836461,M,Diyarbakır,Turkey,974.22,2022-02-05,2022-02-05
145841041,M,Gaziantep,Turkey,50.0,2022-02-05,2022-02-05
145842741,M,İstanbul,Turkey,100.0,2022-02-05,2022-02-07
145840681,M,İzmir,Turkey,50.0,2022-02-05,2022-02-06
145838951,M,Diyarbakır,Turkey,100.0,2022-02-05,2022-02-05
145837901,M,Diyarbakır,Turkey,50.0,2022-02-05,2022-02-05
145837991,M,Diyarbakır,Turkey,200.0,2022-02-05,2022-02-05
145838651,M,İstanbul,Turkey,500.0,2022-02-05,2022-02-05
145839971,M,İstanbul,Turkey,250.0,2022-02-05,2022-02-05
145840451,M,Adana,Turkey,500.0,2022-02-05,2022-02-05
145841461,M,Bursa,Turkey,50.0,2022-02-05,2022-02-05
145841901,M,İstanbul,Turkey,70.0,2022-02-05,2022-02-20
145840391,M,Adana,Turkey,500.0,2022-02-05,2022-02-05
145835311,M,İstanbul,Turkey,70.0,2022-02-05,2022-02-05
145839711,M,Uşak,Turkey,60.0,2022-02-05,2022-02-05
145842421,M,İstanbul,Turkey,101.0,2022-02-05,2022-02-05
145840001,M,Düzce,Turkey,50.0,2022-02-05,2022-02-05
145840771,M,Gaziantep,Turkey,100.0,2022-02-05,2022-02-05
145835001,M,Adana,Turkey,100.0,2022-02-05,2022-02-05
145840781,M,Balıkesir,Turkey,50.0,2022-02-05,2022-02-05
145839141,M,İstanbul,Turkey,100.0,2022-02-05,2022-02-05
145835741,M,Bursa,Turkey,50.0,2022-02-05,2022-02-05
145838041,M,Adana,Turkey,500.0,2022-02-05,2022-02-05
145843321,M,İstanbul,Turkey,130.0,2022-02-05,2022-02-06
145838021,M,Bursa,Turkey,50.0,2022-02-05,2022-02-05
145842821,M,Gaziantep,Turkey,20.0,2022-02-05,2022-02-06
145838611,M,Gaziantep,Turkey,50.0,2022-02-05,2022-02-05
145836941,M,İzmir,Turkey,500.0,2022-02-05,2022-02-05
145837671,M,İstanbul,Turkey,50.0,2022-02-05,2022-02-05
145841191,M,Antalya,Turkey,500.0,2022-02-05,2022-02-05
145839641,M,Bursa,Turkey,49.0,2022-02-05,2022-02-05
145841771,M,Antalya,Turkey,50.0,2022-02-05,2022-02-05
145835711,M,Bursa,Turkey,50.0,2022-02-05,2022-02-06
145839321,M,İzmir,Turkey,50.0,2022-02-05,2022-02-05
145842971,M,İstanbul,Turkey,200.0,2022-02-05,2022-02-05
145835771,M,Kocaeli,Turkey,50.0,2022-02-05,2022-02-05
145834931,M,İstanbul,Turkey,2000.0,2022-02-05,2022-02-05
145842471,M,Batman,Turkey,100.0,2022-02-05,2022-02-06
145841861,M,Ankara,Turkey,50.0,2022-02-05,2022-02-07
145843521,M,Uşak,Turkey,50.0,2022-02-05,2022-02-06
145838461,M,Adana,Turkey,50.0,2022-02-05,2022-02-05
145837701,M,Bursa,Turkey,70.0,2022-02-05,2022-02-05
145837751,M,İstanbul,Turkey,50.0,2022-02-05,2022-02-05
145838741,M,Tokat,Turkey,25.0,2022-02-05,2022-02-24
145837381,M,Giresun,Turkey,50.0,2022-02-05,2022-02-05
145843491,M,Bursa,Turkey,50.0,2022-02-05,2022-02-06
145839201,M,Ankara,Turkey,50.0,2022-02-05,2022-02-05
145835141,M,İstanbul,Turkey,99.0,2022-02-05,2022-02-08
145840121,M,İstanbul,Turkey,250.0,2022-02-05,2022-02-05
145835621,M,Ankara,Turkey,70.0,2022-02-05,2022-02-05
145837571,M,Adana,Turkey,80.0,2022-02-05,2022-02-05
145838801,M,Giresun,Turkey,100.0,2022-02-05,2022-02-07
145835131,M,Kahramanmaraş,Turkey,100.0,2022-02-05,2022-02-22
145842331,M,İstanbul,Turkey,250.0,2022-02-05,2022-02-05
145839571,M,İstanbul,Turkey,350.0,2022-02-05,2022-02-05
145840541,M,Yalova,Turkey,50.0,2022-02-05,2022-02-07
145835801,M,Sivas,Turkey,50.0,2022-02-05,2022-02-06
145835441,M,Ankara,Turkey,100.0,2022-02-05,2022-02-05
145841491,M,İstanbul,Turkey,100.0,2022-02-05,2022-02-20
145840611,M,Bursa,Turkey,100.0,2022-02-05,2022-02-05
145842861,M,Bursa,Turkey,100.0,2022-02-05,2022-02-25
145835391,M,Yalova,Turkey,50.0,2022-02-05,2022-03-21
145842041,M,Bursa,Turkey,53.0,2022-02-05,2022-02-05
145841031,M,Gaziantep,Turkey,50.0,2022-02-05,2022-02-05
145839651,M,İstanbul,Turkey,200.0,2022-02-05,2022-02-18
145840221,M,Van,Turkey,54.0,2022-02-05,2022-02-05
145837071,M,Ankara,Turkey,150.0,2022-02-05,2022-02-05
145841781,M,Bursa,Turkey,50.0,2022-02-05,2022-02-06
145836111,M,İzmir,Turkey,25.0,2022-02-05,2022-02-05
145841991,M,Elazığ,Turkey,1500.0,2022-02-05,2022-02-05
145842981,M,Bursa,Turkey,1400.0,2022-02-05,2022-02-06
145839101,M,Bursa,Turkey,50.0,2022-02-05,2022-02-05
145841851,M,İzmir,Turkey,50.0,2022-02-05,2022-02-05
145837931,M,Tekirdağ,Turkey,100.0,2022-02-05,2022-02-05
145839281,M,İstanbul,Turkey,100.0,2022-02-05,2022-02-14
145839021,M,Bartın,Turkey,55.0,2022-02-05,2022-02-05
145841611,M,Afyonkarahisar,Turkey,100.0,2022-02-05,2022-02-06
145835631,M,Yalova,Turkey,100.0,2022-02-05,2022-05-18
145836871,M,Erzurum,Turkey,95.0,2022-02-05,2022-02-05
145836861,M,İstanbul,Turkey,250.0,2022-02-05,2022-03-16
145838361,M,Adana,Turkey,100.0,2022-02-05,2022-02-05
145840501,M,Adana,Turkey,100.0,2022-02-05,2022-02-05
145837011,M,İstanbul,Turkey,500.0,2022-02-05,2022-02-05
145836051,M,İstanbul,Turkey,50.0,2022-02-05,2022-02-05
145836541,M,Kocaeli,Turkey,50.0,2022-02-05,2022-02-05
145848691,M,Gaziantep,Turkey,50.0,2022-02-06,2022-02-09
145844311,M,İstanbul,Turkey,60.0,2022-02-06,2022-02-06
145852161,M,Malatya,Turkey,250.0,2022-02-06,2022-02-06
145846291,M,Trabzon,Turkey,1007.0,2022-02-06,2022-02-06
145845211,M,Mersin,Turkey,200.0,2022-02-06,2022-02-06
145848381,M,İstanbul,Turkey,155.33,2022-02-06,2022-02-06
145852111,M,Ankara,Turkey,500.0,2022-02-06,2022-02-07
145844321,M,Denizli,Turkey,51.0,2022-02-06,2022-02-06
145848971,M,Bilecik,Turkey,70.0,2022-02-06,2022-02-06
145847931,M,İstanbul,Turkey,70.0,2022-02-06,2022-02-06
145843621,M,İstanbul,Turkey,500.0,2022-02-06,2022-02-06
145844811,M,Sakarya,Turkey,70.0,2022-02-06,2022-02-06
145847081,M,Ankara,Turkey,515.0,2022-02-06,2022-02-06
145847041,M,Antalya,Turkey,100.0,2022-02-06,2022-02-06
145851751,M,Mardin,Turkey,100.0,2022-02-06,2022-02-06
145848551,M,Diyarbakır,Turkey,72.0,2022-02-06,2022-05-14
145847141,M,Ankara,Turkey,50.0,2022-02-06,2022-02-06
145846981,M,Bursa,Turkey,100.0,2022-02-06,2022-02-06
145846381,M,Aydın,Turkey,100.0,2022-02-06,2022-02-06
145847111,M,Antalya,Turkey,50.0,2022-02-06,2022-02-06
145846791,M,Kocaeli,Turkey,2000.0,2022-02-06,2022-02-06
145845531,M,Tokat,Turkey,70.0,2022-02-06,2022-02-06
145848361,M,Yalova,Turkey,50.0,2022-02-06,2022-02-06
145844161,M,İstanbul,Turkey,250.0,2022-02-06,2022-02-06
145847651,M,Kocaeli,Turkey,100.0,2022-02-06,2022-02-06
145845941,M,Bursa,Turkey,50.0,2022-02-06,2022-02-06
145847021,M,Afyonkarahisar,Turkey,20.0,2022-02-06,2022-02-06
145851711,M,Diyarbakır,Turkey,100.0,2022-02-06,2022-02-06
145844971,M,Samsun,Turkey,50.0,2022-02-06,2022-02-06
145849211,M,Şanlıurfa,Turkey,100.0,2022-02-06,2022-02-07
145848671,M,Tekirdağ,Turkey,50.0,2022-02-06,2022-02-06
145849551,M,İstanbul,Turkey,50.0,2022-02-06,2022-02-06
145850141,M,İzmir,Turkey,500.0,2022-02-06,2022-02-06
145849111,M,Samsun,Turkey,25.0,2022-02-06,2022-03-03
145849791,M,Bursa,Turkey,50.0,2022-02-06,2022-02-06
145845051,M,İzmir,Turkey,100.0,2022-02-06,2022-02-06
145852461,M,Bursa,Turkey,50.0,2022-02-06,2022-02-06
145847281,M,İstanbul,Turkey,50.0,2022-02-06,2022-02-06
145852751,M,Aydın,Turkey,50.0,2022-02-06,2022-02-06
145851091,M,Bursa,Turkey,50.0,2022-02-06,2022-02-06
145843741,M,Bursa,Turkey,50.0,2022-02-06,2022-02-06
145843971,M,İstanbul,Turkey,100.0,2022-02-06,2022-02-06
145844121,M,Ankara,Turkey,100.0,2022-02-06,2022-02-06
145848721,M,Karaman,Turkey,100.0,2022-02-06,2022-02-06
145851081,M,İstanbul,Turkey,400.0,2022-02-06,2022-02-06
145849491,M,Bursa,Turkey,250.0,2022-02-06,2022-02-06
145846311,M,Mersin,Turkey,70.0,2022-02-06,2022-02-06
145851201,M,Adana,Turkey,1000.0,2022-02-06,2022-02-07
145846461,M,Antalya,Turkey,100.0,2022-02-06,2022-02-07
145845471,M,Bursa,Turkey,145.0,2022-02-06,2022-02-06
145848191,M,Kayseri,Turkey,100.0,2022-02-06,2022-04-28
145852471,M,İstanbul,Turkey,50.0,2022-02-06,2022-02-06
145849241,M,Gaziantep,Turkey,50.0,2022-02-06,2022-03-21
145845171,M,İstanbul,Turkey,50.0,2022-02-06,2022-02-06
145844751,M,Sakarya,Turkey,100.0,2022-02-06,2022-02-06
145849631,M,Antalya,Turkey,150.0,2022-02-06,2022-02-06
145847211,M,Hakkari,Turkey,200.0,2022-02-06,2022-02-06
145846701,M,Afyonkarahisar,Turkey,50.0,2022-02-06,2022-02-06
145843651,M,Kayseri,Turkey,50.0,2022-02-06,2022-02-06
145851101,M,Bursa,Turkey,5.0,2022-02-06,2022-02-06
145847721,M,Gaziantep,Turkey,58.0,2022-02-06,2022-03-04
145845741,M,İzmir,Turkey,1000.0,2022-02-06,2022-02-06
145847541,M,Manisa,Turkey,54.0,2022-02-06,2022-02-06
145846531,M,Antalya,Turkey,250.0,2022-02-06,2022-02-15
145844101,M,Kayseri,Turkey,55.0,2022-02-06,2022-02-09
145849531,M,Kırklareli,Turkey,58.0,2022-02-06,2022-02-06
145851421,M,Adana,Turkey,50.0,2022-02-06,2022-02-06
145847231,M,Mersin,Turkey,200.0,2022-02-06,2022-02-06
145847881,M,İzmir,Turkey,70.0,2022-02-06,2022-02-06
145846431,M,Bursa,Turkey,50.0,2022-02-06,2022-02-06
145846401,M,Bursa,Turkey,8.0,2022-02-06,2022-02-06
145851351,M,Bursa,Turkey,250.0,2022-02-06,2022-02-06
145850031,M,Gaziantep,Turkey,50.0,2022-02-06,2022-02-06
145846411,M,Edirne,Turkey,1000.0,2022-02-06,2022-02-06
145845441,M,Bursa,Turkey,50.0,2022-02-06,2022-02-13
145852541,M,İstanbul,Turkey,100.0,2022-02-06,2022-02-06
145846751,M,Yalova,Turkey,50.0,2022-02-06,2022-02-06
145845841,M,Kırklareli,Turkey,100.0,2022-02-06,2022-02-06
145844781,M,Aydın,Turkey,50.0,2022-02-06,2022-02-06
145845571,M,Kocaeli,Turkey,50.0,2022-02-06,2022-02-06
145849411,M,Bursa,Turkey,50.0,2022-02-06,2022-02-06
145848871,M,Hakkari,Turkey,200.0,2022-02-06,2022-02-06
145852381,M,Diyarbakır,Turkey,100.0,2022-02-06,2022-02-06
145846811,M,Erzincan,Turkey,500.0,2022-02-06,2022-02-06
145845901,M,Mardin,Turkey,100.0,2022-02-06,2022-03-19
145852081,M,Kayseri,Turkey,70.0,2022-02-06,2022-02-07
145845371,M,Gaziantep,Turkey,50.0,2022-02-06,2022-02-06
145844021,M,Tekirdağ,Turkey,250.0,2022-02-06,2022-02-06
145849161,M,Tekirdağ,Turkey,100.0,2022-02-06,2022-02-06
145844301,M,Düzce,Turkey,100.0,2022-02-06,2022-02-06
145849861,M,İstanbul,Turkey,250.0,2022-02-06,2022-02-06
145846741,M,Adıyaman,Turkey,50.0,2022-02-06,2022-02-06
145848931,M,Sivas,Turkey,50.0,2022-02-06,2022-02-06
145852651,M,İstanbul,Turkey,250.0,2022-02-06,2022-02-06
145845671,M,Edirne,Turkey,100.0,2022-02-06,2022-02-06
145852921,M,Bursa,Turkey,250.0,2022-02-06,2022-02-07
145845681,M,Manisa,Turkey,100.0,2022-02-06,2022-02-06
145845711,M,Bursa,Turkey,50.0,2022-02-06,2022-02-06
145846141,M,Van,Turkey,30.0,2022-02-06,2022-02-06
145844171,M,İstanbul,Turkey,50.0,2022-02-06,2022-02-06
145846821,M,Ankara,Turkey,400.0,2022-02-06,2022-02-06
145849151,M,Ankara,Turkey,50.0,2022-02-06,2022-02-06
145849951,M,Hatay,Turkey,50.0,2022-02-06,2022-02-07
145847261,M,Kocaeli,Turkey,70.0,2022-02-06,2022-02-06
145850191,M,Mersin,Turkey,200.0,2022-02-06,2022-02-06
145848401,M,İstanbul,Turkey,800.0,2022-02-06,2022-02-06
145844371,M,Gaziantep,Turkey,51.0,2022-02-06,2022-02-06
145846521,M,Kayseri,Turkey,1000.0,2022-02-06,2022-02-06
145846081,M,Kocaeli,Turkey,100.0,2022-02-06,2022-02-06
145847471,M,Giresun,Turkey,250.0,2022-02-06,2022-02-06
145854901,M,Bursa,Turkey,51.0,2022-02-07,2022-02-07
145857581,M,Balıkesir,Turkey,70.0,2022-02-07,2022-02-07
145860691,M,İstanbul,Turkey,1000.0,2022-02-07,2022-02-08
145855661,M,Sivas,Turkey,500.0,2022-02-07,2022-02-13
145857911,M,Ankara,Turkey,3200.0,2022-02-07,2022-02-07
145855251,M,Yozgat,Turkey,100.0,2022-02-07,2022-02-07
145855451,M,Muğla,Turkey,125.0,2022-02-07,2022-02-07
145853681,M,Bursa,Turkey,50.0,2022-02-07,2022-02-07
145853321,M,Ankara,Turkey,25.0,2022-02-07,2022-02-07
145855371,M,Samsun,Turkey,35.0,2022-02-07,2022-02-07
145856581,M,İstanbul,Turkey,150.0,2022-02-07,2022-02-07
145855981,M,Antalya,Turkey,500.0,2022-02-07,2022-02-07
145853231,M,Kocaeli,Turkey,200.0,2022-02-07,2022-02-07
145856601,M,İzmir,Turkey,300.0,2022-02-07,2022-02-07
145858111,M,Bursa,Turkey,100.0,2022-02-07,2022-02-07
145856161,M,Kocaeli,Turkey,250.0,2022-02-07,2022-02-10
145854741,M,Ağrı,Turkey,1000.0,2022-02-07,2022-02-07
145858701,M,Kahramanmaraş,Turkey,200.0,2022-02-07,2022-02-07
145859971,M,Çanakkale,Turkey,100.0,2022-02-07,2022-02-07
145856221,M,İstanbul,Turkey,400.0,2022-02-07,2022-04-02
145854841,M,Mardin,Turkey,100.0,2022-02-07,2022-02-07
145858041,M,Gaziantep,Turkey,50.0,2022-02-07,2022-02-07
145859881,M,Bursa,Turkey,74.0,2022-02-07,2022-02-07
145856391,M,Tekirdağ,Turkey,200.0,2022-02-07,2022-02-07
145856811,M,Bursa,Turkey,50.0,2022-02-07,2022-02-07
145859191,M,İstanbul,Turkey,70.0,2022-02-07,2022-02-08
145857931,M,Aydın,Turkey,55.0,2022-02-07,2022-02-07
145860531,M,İstanbul,Turkey,100.0,2022-02-07,2022-02-07
145856541,M,Antalya,Turkey,1000.0,2022-02-07,2022-02-07
145857621,M,Kocaeli,Turkey,52.0,2022-02-07,2022-02-07
145853961,M,Gaziantep,Turkey,51.0,2022-02-07,2022-02-07
145859171,M,Adana,Turkey,55.0,2022-02-07,2022-02-09
145859471,M,Elazığ,Turkey,100.0,2022-02-07,2022-02-07
145853181,M,İzmir,Turkey,95.0,2022-02-07,2022-02-07
145858361,M,İstanbul,Turkey,500.0,2022-02-07,2022-02-07
145861041,M,Çanakkale,Turkey,400.0,2022-02-07,2022-02-07
145854521,M,Bursa,Turkey,50.0,2022-02-07,2022-02-07
145855791,M,Kayseri,Turkey,100.0,2022-02-07,2022-04-30
145860561,M,Şanlıurfa,Turkey,50.0,2022-02-07,2022-02-07
145856861,M,Tunceli,Turkey,776.64,2022-02-07,2022-02-07
145857001,M,Bursa,Turkey,100.0,2022-02-07,2022-02-07
145856281,M,İstanbul,Turkey,200.0,2022-02-07,2022-02-07
145857301,M,Adana,Turkey,1000.0,2022-02-07,2022-02-08
145856911,M,Bursa,Turkey,50.0,2022-02-07,2022-02-07
145854571,M,İzmir,Turkey,50.0,2022-02-07,2022-02-08
145861151,M,Kayseri,Turkey,100.0,2022-02-07,2022-02-07
145859071,M,Ankara,Turkey,100.0,2022-02-07,2022-02-07
145860121,M,İstanbul,Turkey,100.0,2022-02-07,2022-02-07
145856261,M,Sivas,Turkey,300.0,2022-02-07,2022-02-07
145854421,M,Zonguldak,Turkey,100.0,2022-02-07,2022-02-07
145857051,M,İstanbul,Turkey,800.0,2022-02-07,2022-02-07
145860721,M,Bursa,Turkey,100.0,2022-02-07,2022-02-07
145857101,M,Afyonkarahisar,Turkey,1000.0,2022-02-07,2022-02-07
145856231,M,Hakkari,Turkey,100.0,2022-02-07,2022-02-08
145855521,M,Rize,Turkey,200.0,2022-02-07,2022-02-07
145857341,M,Aydın,Turkey,50.0,2022-02-07,2022-02-08
145857981,M,Aksaray,Turkey,144.0,2022-02-07,2022-02-14
145855561,M,Kayseri,Turkey,1000.0,2022-02-07,2022-02-07
145859321,M,Diyarbakır,Turkey,1000.0,2022-02-07,2022-02-07
145854121,M,İstanbul,Turkey,250.0,2022-02-07,2022-03-24
145856661,M,Tunceli,Turkey,100.0,2022-02-07,2022-02-13
145856641,M,Bursa,Turkey,50.0,2022-02-07,2022-02-07
145858721,M,İstanbul,Turkey,100.0,2022-02-07,2022-02-07
145855681,M,Aksaray,Turkey,100.0,2022-02-07,2022-02-08
145856291,M,İstanbul,Turkey,50.0,2022-02-07,2022-02-07
145855551,M,Osmaniye,Turkey,50.0,2022-02-07,2022-05-14
145853211,M,İstanbul,Turkey,50.0,2022-02-07,2022-02-07
145859231,M,İzmir,Turkey,25.0,2022-02-07,2022-02-07
145860111,M,Yalova,Turkey,50.0,2022-02-07,2022-02-08
145857711,M,Tekirdağ,Turkey,620.0,2022-02-07,2022-02-18
145854131,M,Muğla,Turkey,50.0,2022-02-07,2022-02-07
145859251,M,İstanbul,Turkey,100.0,2022-02-07,2022-02-08
145856021,M,Şanlıurfa,Turkey,100.0,2022-02-07,2022-02-07
145857231,M,İzmir,Turkey,100.0,2022-02-07,2022-04-01
145855581,M,Tekirdağ,Turkey,100.0,2022-02-07,2022-02-07
145858211,M,Antalya,Turkey,500.0,2022-02-07,2022-02-07
145854431,M,Balıkesir,Turkey,100.0,2022-02-07,2022-02-07
145860001,M,İstanbul,Turkey,100.0,2022-02-07,2022-02-20
145855411,M,İstanbul,Turkey,28.0,2022-02-07,2022-02-07
145854641,M,Denizli,Turkey,15.0,2022-02-07,2022-02-07
145853221,M,Osmaniye,Turkey,100.0,2022-02-07,2022-02-07
145859851,M,Muğla,Turkey,500.0,2022-02-07,2022-02-07
145861521,M,Denizli,Turkey,50.0,2022-02-07,2022-03-04
145857831,M,Şanlıurfa,Turkey,100.0,2022-02-07,2022-02-07
145858421,M,İstanbul,Turkey,100.0,2022-02-07,2022-02-07
145853381,M,Bursa,Turkey,100.0,2022-02-07,2022-03-23
145856941,M,Trabzon,Turkey,50.0,2022-02-07,2022-02-07
145857921,M,İstanbul,Turkey,50.0,2022-02-07,2022-02-07
145859991,M,Nevşehir,Turkey,50.0,2022-02-07,2022-02-07
145853541,M,Ankara,Turkey,50.0,2022-02-07,2022-02-14
145857661,M,Bursa,Turkey,300.0,2022-02-07,2022-02-07
145858951,M,Şanlıurfa,Turkey,100.0,2022-02-07,2022-02-07
145856451,M,İstanbul,Turkey,100.0,2022-02-07,2022-02-07
145859091,M,Bursa,Turkey,50.0,2022-02-07,2022-02-07
145861161,M,Gaziantep,Turkey,50.0,2022-02-07,2022-02-08
145856991,M,Denizli,Turkey,50.0,2022-02-07,2022-02-07
145857241,M,İstanbul,Turkey,150.0,2022-02-07,2022-02-22
145861321,M,Bursa,Turkey,50.0,2022-02-07,2022-02-08
145855591,M,Aydın,Turkey,50.0,2022-02-07,2022-02-07
145859301,M,Antalya,Turkey,50.0,2022-02-07,2022-02-07
145859131,M,İstanbul,Turkey,100.0,2022-02-07,2022-02-08
145856611,M,Balıkesir,Turkey,50.0,2022-02-07,2022-02-07
145855711,M,İstanbul,Turkey,100.0,2022-02-07,2022-02-07
145860321,M,İstanbul,Turkey,50.0,2022-02-07,2022-02-07
145870321,M,İstanbul,Turkey,100.0,2022-02-08,2022-02-08
145862941,M,Ankara,Turkey,50.0,2022-02-08,2022-02-08
145871071,M,Diyarbakır,Turkey,309.96,2022-02-08,2022-02-08
145869271,M,İstanbul,Turkey,1001.0,2022-02-08,2022-02-16
145871601,M,Kütahya,Turkey,20.0,2022-02-08,2022-02-09
145862891,M,Erzurum,Turkey,100.0,2022-02-08,2022-02-08
145863941,M,İzmir,Turkey,1000.0,2022-02-08,2022-02-08
145866381,M,Diyarbakır,Turkey,155.72,2022-02-08,2022-02-08
145871001,M,Balıkesir,Turkey,250.0,2022-02-08,2022-02-08
145873421,M,Ankara,Turkey,180.0,2022-02-08,2022-02-08
145863861,M,İstanbul,Turkey,50.0,2022-02-08,2022-02-11
145869401,M,İzmir,Turkey,200.0,2022-02-08,2022-02-08
145868991,M,Ankara,Turkey,50.0,2022-02-08,2022-02-08
145862971,M,Bursa,Turkey,50.0,2022-02-08,2022-02-08
145863981,M,Erzurum,Turkey,1900.0,2022-02-08,2022-02-08
145867611,M,Adana,Turkey,550.0,2022-02-08,2022-02-08
145867361,M,İstanbul,Turkey,40.0,2022-02-08,2022-02-08
145865231,M,İstanbul,Turkey,250.0,2022-02-08,2022-02-08
145865631,M,Adana,Turkey,4000.0,2022-02-08,2022-06-02
145869051,M,İstanbul,Turkey,501.0,2022-02-08,2022-02-16
145867981,M,Hatay,Turkey,702.0,2022-02-08,2022-02-08
145870911,M,Diyarbakır,Turkey,200.0,2022-02-08,2022-02-08
145865541,M,güneş apt Blok no 22 iç kapı no 8 Ankara Çankaya,Turkey,250.0,2022-02-08,2022-02-17
145868251,M,Bursa,Turkey,100.0,2022-02-08,2022-02-08
145866281,M,İstanbul,Turkey,100.0,2022-02-08,2022-02-08
145863591,M,Denizli,Turkey,100.0,2022-02-08,2022-02-08
145867101,M,Ankara,Turkey,30.0,2022-02-08,2022-04-23
145862311,M,Gaziantep,Turkey,50.0,2022-02-08,2022-02-08
145873061,M,Çankırı,Turkey,250.0,2022-02-08,2022-02-08
145864811,M,Kahramanmaraş,Turkey,51.0,2022-02-08,2022-02-08
145867791,M,Hakkari,Turkey,100.0,2022-02-08,2022-03-01
145871481,M,Zonguldak,Turkey,50.0,2022-02-08,2022-02-09
145862171,M,Gaziantep,Turkey,200.0,2022-02-08,2022-02-08
145863991,M,Bursa,Turkey,100.0,2022-02-08,2022-02-08
145867031,M,Çanakkale,Turkey,10.0,2022-02-08,2022-02-08
145866161,M,Aydın,Turkey,100.0,2022-02-08,2022-02-09
145866291,M,Malatya,Turkey,7.0,2022-02-08,2022-02-10
145868281,M,Bitlis,Turkey,90.0,2022-02-08,2022-02-08
145862581,M,İstanbul,Turkey,300.0,2022-02-08,2022-02-08
145871491,M,Denizli,Turkey,25.0,2022-02-08,2022-02-09
145862111,M,Denizli,Turkey,50.0,2022-02-08,2022-02-08
145867011,M,Denizli,Turkey,25.0,2022-02-08,2022-02-09
145872811,M,Yalova,Turkey,50.0,2022-02-08,2022-02-15
145864961,M,İstanbul,Turkey,200.0,2022-02-08,2022-02-08
145866531,M,Siirt,Turkey,100.0,2022-02-08,2022-02-08
145865101,M,Edirne,Turkey,25.0,2022-02-08,2022-02-10
145873811,M,İzmir,Turkey,100.0,2022-02-08,2022-02-09
145865201,M,Rize,Turkey,100.0,2022-02-08,2022-02-11
145869911,M,Bursa,Turkey,100.0,2022-02-08,2022-02-08
145862611,M,Sakarya,Turkey,50.0,2022-02-08,2022-02-09
145863801,M,İstanbul,Turkey,50.0,2022-02-08,2022-02-08
145873301,M,Balıkesir,Turkey,200.0,2022-02-08,2022-02-08
145870661,M,İstanbul,Turkey,100.0,2022-02-08,2022-02-08
145869361,M,Samsun,Turkey,26.0,2022-02-08,2022-02-10
